Taxon	BIOME104758	BIOME104762	BIOME109004	BIOME109007	BIOME109551	BIOME109524	BIOME110422	BIOME104766	BIOME104770	BIOME109040	BIOME109567	BIOME109544	BIOME109587	BIOME110514	BIOME104791	BIOME104795	BIOME109036	BIOME109532	BIOME109571	BIOME109583	BIOME110510	BIOME104774	BIOME104778	BIOME109048	BIOME109555	BIOME109528	BIOME109921	BIOME110526	BIOME104803	BIOME109032	BIOME109028	BIOME109016	BIOME109520	BIOME109913	BIOME110695	BIOME110799	BIOME109287	BIOME109020	BIOME109864	BIOME110466	BIOME110699	BIOME111111	BIOME109291	BIOME109575	BIOME110438	BIOME110518	BIOME110811	BIOME111300	BIOME109299	BIOME109303	BIOME109516	BIOME109917	BIOME110691	BIOME110815	BIOME111147	BIOME109536	BIOME109540	BIOME109705	BIOME110711	BIOME110819	BIOME111151	BIOME109307	BIOME109701	BIOME109860	BIOME110482	BIOME110847	BIOME111115	BIOME109709	BIOME109872	BIOME109876	BIOME110703	BIOME110875	BIOME111256	BIOME109884	BIOME109934	BIOME110707	BIOME110879	BIOME111260	BIOME109938	BIOME109942	BIOME110715	BIOME110901	BIOME110442	BIOME110446	BIOME110719	BIOME109880	BIOME109946	BIOME111264	BIOME110450	BIOME109950	BIOME111107	BIOME110458	BIOME110454	BIOME111143	BIOME111272	BIOME110522	BIOME110807	BIOME110462	BIOME110803	BIOME111123	BIOME111127	BIOME110867	BIOME110871	BIOME111135	BIOME111131	BIOME111222	BIOME110909	BIOME110913	BIOME110921	BIOME111226	BIOME111304
Bacteroides	0.0577601012383621	0.0524927317756003	0.056176582038651	0.0674171202375062	0.152959721693754	0.0701893369246613	0.281031837961369	0.603671107761201	0.141250424736663	0.390783980207206	0.0806096528365792	0.129959863841894	0.169600574806493	0.13871635610766	0.56904271196077	0.215644387217605	0.416104590699747	0.166834696239872	0.60320201770979	0.392987553496407	0.435835214446953	0.267978620019436	0.246533695702243	0.172527665554189	0.121718490386898	0.362839523281596	0.332157641294247	0.430957943925234	0.0946546006407734	0.010320382755943	0.0034908953674875	0.100017179178835	0.00855199222546161	0.026681977843826	0.0101901977245752	0.389868534991734	0.503434459072696	0.539869888475836	0.320348654355933	0.265197196870926	0.273593555570109	0.242364667154353	0.388039892305942	0.132400493856194	0.177986734950886	0.571591557330291	0.524714451249793	0.395766406608536	0.0412060301507538	0.6063645943098	0.181892111683383	0.00168266851430268	0.404144936242252	0.0613516742549001	0.269290304423284	0.324138608029842	0.129308805143776	0.259647284791339	0.238579654510557	0.114195583596215	0.121981023576768	0.239417309340189	0.296448016593207	0.0814284151810128	0.173767677224055	0.199006846738394	0.204684486084321	0.0123511248345831	0.00882868525896414	0.0768791961033832	0.0564996689472523	0.0272714719690693	0.0563785659866249	0.18930105836739	0.175484719027276	0.281493684788578	0.300878638110928	0.472963427139114	0.122174709835064	0.521141360685253	0.0850903614457831	0.427043608025203	0.736527822498024	0.38496972887602	0.627275736511089	0.31913551033286	0.295991526804628	0.176068021567814	0.480093403385873	0.236032093362509	0.516957127263146	0.452284353501499	0.196920444824636	0.635352917176663	0.631922206880343	0.578441268660681	0.192686143233922	0.282022182099562	0.150625493068861	0.00576768635467621	0.24409732962161	0.0536448598130841	0.41859711170056	0.631847725162488	0.635750666990056	0.710011209795637	0.280837425387397	0.420758801412783	0.367019999313917	0.264987457123842	0.225532652000693
Barnesiella	4.51956973696104e-05	5.38386992570259e-05	0.000142099280030315	0	0	3.96102352847976e-05	0.000156528816955201	4.43370502560465e-05	0	0.000154631204577084	0	0	0	0	0.000266505578850117	0.000117054898747513	0.000148566334868519	7.46798103132818e-05	0.00013707267593278	0.000235580509639169	0.00028216704288939	0	9.2127688976922e-05	7.02617249253469e-05	4.74721101352955e-05	0.000103935698447894	2.11202162710146e-05	0	5.62081951548536e-05	0	0	0	0	0	0	0.000551050932850508	0.000254404375755263	9.29368029739777e-05	4.49296850429078e-05	4.07431551499348e-05	6.54921736852446e-05	9.1441111923921e-05	0.000189602214553866	0	0	2.37687773340939e-05	3.3107101473266e-05	0	0.000111669458403127	0.000210748155953635	0.000108430468961778	0	0.000218441962701035	6.45807097420001e-05	0.000187626061259909	9.81643270835378e-05	0	0	0	0	7.18803910293272e-05	0	0.000155561317085818	0	0	0	5.51116009920088e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029271434007552	0	8.27540549486925e-05	0.000315507177788295	0	6.91276095672612e-05	0	0	0	0	0	0.000101999184006528	5.87561326713476e-05	5.31264941826489e-05	5.0720227226618e-05	0	0	0	0	0	5.89448865310934e-05	9.94826900119379e-05	9.70167353868542e-05	0.000172458394412348	0.000117615925196272	0.000227868292127151	0	0	0
Bifidobacterium	0.177664286359939	0.0970711747604178	0.227453580901857	0.14071004453241	0.0668587269663532	0.195080408777628	0.0974861471996995	0.0244297146910816	0.054706082229018	0.0188031544765734	0.0452582557154953	0.019915663262714	0.0371664652666645	0.0456576223166612	0.038696610049037	0.0118225447734988	0.00659634526816223	0.00828945894477428	0.00682621926145242	0.0196709725548706	5.64334085778781e-05	0.000534499514091351	4.6063844488461e-05	0.000562093799402775	0.00042724899121766	3.46452328159645e-05	0.000528005406775365	0.000233644859813084	0.0011522680006745	0.00533553768693169	0.046230776488348	0.0324686479986257	0.0624230644638808	0.00938935422858687	0.0239701241930348	0.0164921672045973	0.0746040831902309	0.0473358116480793	0.083838792290066	0.0678373533246415	0.167397995939485	0.0881035113386979	0.259375829509689	0.487565406549474	0.275963395180925	0.0796016352918806	0.101042873696408	0.15574804956402	0.130485762144054	0.069336143308746	0.0881539712659257	0.235573592002376	0.0335581465199465	0.212922600019374	0.166518129368169	0.0632178266417984	0.0250937667440614	0.0932425353588266	0.136084452975048	0.127444794952681	0.0336400230017251	0	5.18537723619393e-05	0.000601553100732801	0	0	0.000110223201984018	0.205558006175562	0.192764940239044	0.014919478695862	0.0449496064150666	0.0669704501518917	0.0513840683992212	0.178036256942261	0.0939861978310877	0.200622368661907	0.120812740252608	0.0903269909992025	0.000203624516391774	0.000109116700310983	0	8.2904990880451e-05	0.0220999326757018	0.154031762744582	0.0431562396557431	7.88767944470737e-05	0.000733257291836402	0.00103691414350892	0.0416228838295388	0.178166788232434	0.0466744457409568	0.00170518021990945	0.00112917023096664	0.0126138990888073	0.00117512265342695	0.0218349891090687	0.0126800568066545	0.0124838792881094	0.000169052180773132	0.0151858071110462	0.00474275698525621	0.0958878504672897	0.00969643383436487	0.0351173895742141	0.0184331797235023	0.00394498577218246	0.0453115351818636	0.0416998974592685	0.000411649686117114	0	0.000173220162826953
Bilophila	0.00406761276326494	0.00382254764724884	0.00246305418719212	0.00086590796635329	0.00358754144697505	0.00285193694050543	0.00266098988823842	0	0	0	0	0	0	0	0.0020432094378509	0.000526747044363807	0.000921111276184817	0.000224039430939845	0.000630534309290786	0.00278770269739684	0	0.00262390670553936	0.00373117140356534	0.000737748111716143	0.00835509138381201	0.0038109756097561	0.0025977866013348	0.00373831775700935	0.00148951717160362	0.00255504621627715	0	0.00030922521903453	9.71817298347911e-05	0.000371521210483653	0.000926381611325015	0.0024010076359915	0.000381606563632894	0.0016728624535316	0.0017073280316305	0.000407431551499348	0.000491191302639335	0.000228602779809802	0.00094801107276933	0	0	0.00175888952272295	0.000364178116205926	0.000917852225791648	0	0	0	0	0	0	0	0.000638068126042996	0.00151812823718521	0.00244456085210407	0.00191938579654511	0.00252365930599369	0.000790684301322599	0.0025706940874036	0.00140005185377236	0.000164059936563491	0.00112953508335969	0.000752388834549695	0.00148801322678424	0	0	0	0	0	0	0	0	0	0	0	0.00977397678680513	0.00982050302798843	0.0173192771084337	0.00630077930691428	2.9271434007552e-05	0	4.13770274743462e-05	0.000157753588894147	0.000325892129705068	0	0.000408639813193228	0.000145878920495988	0.00218315955885121	0	0	0	0	0.00262976146204112	0.000608642726719416	0	0.000169052180773132	0.00200773892093159	0.00309310238168883	0	0	0	0	0	0.000735099532476697	0.000227868292127151	0.00274433124078076	0.0115445656069216	0
Blautia	0.000542348368435325	0.000753741789598363	0.000521030693444487	0.00074220682830282	0.000597923574495842	0.000712984235126357	0.000626115267820806	0.00159613380921767	0.00530071355759429	0.00420596876449668	0.0126164267569856	0.0110247421632881	0.00519285411019302	0.0163996948893974	0.000373107810390164	0.00172655975652581	0.000356559203684445	0.000896157723759382	0.000575705238917674	0.000431897601005143	0.00316027088036117	0.00233236151603499	0.000875213045280759	0.00207272088529773	0.00204130073581771	0.00135116407982262	0.000232322378981161	0.000642523364485981	0.00247316058681356	0.000275544199794594	0.00047174261722804	0.00041230029204604	0.000842241658568189	0.00418805728181573	0.00897432185971108	0.00366055262536409	0.00060421039241875	0.00148698884758364	0.00449296850429079	0.000570404172099087	0.00638548693431135	0.00681236283833211	0.000379204429107732	0.000587924040214004	0.000755604063470741	0.000261456550675033	0.00112564145009104	0.00108994951812758	0.00161920714684534	0.000168598524762908	0.00103008945513689	0.000791844006730674	0.000491494416077328	0.000807258871775001	0.000609784699094704	0.000245410817708845	0	0.00034922297887201	0.000575815738963532	0.000630914826498423	0	0.00359897172236504	0.00357791029297381	0.00415618505960844	0.00266570279672887	0.00361146640583854	0.00308624965555249	0.000716806352007058	0.00047808764940239	0.000614331475711966	0.00191274920915177	0.00124275062137531	0.0004514800079009	0.021272136644661	0.0123781356117866	0.0201354567087681	0.0131795716639209	0.0089324370513843	0.00671960904092853	0.00360085111026243	0.00376506024096386	0.00215552976289173	0.000702514416181249	0.0024567868737387	0.00297914597815293	0.000631014355576589	0.0017109336809516	0.00228121111571962	0.000408639813193228	0.000632141988815949	0.000112922046147476	0.0014699829481978	0.000821214713430282	0.000305997552019584	0.000587561326713476	0.000398448706369867	0.00101440454453236	0.0529275212793397	0.0178068297081032	0.0015331824487114	0.000567068769976286	0.000623052959501558	0.000442086648983201	0.000364769863377106	0.00067911714770798	0.000172458394412348	0.00097033138286924	0.000569670730317876	0.00157799046344894	0.000281574770900527	0.00796812749003984
Burkholderiales	0	0	4.73664266767715e-05	0	0	3.96102352847976e-05	0	0	0	0	0	0	0	0	1.77670385900078e-05	0	0	0	0	0	0	0.000194363459669582	9.2127688976922e-05	7.02617249253469e-05	4.74721101352955e-05	0.000173226164079823	0.000359043676607248	0.000467289719626168	2.81040975774268e-05	2.50494727085995e-05	0	0	0	0	0	0	0	0	0	4.07431551499348e-05	0	4.57205559619605e-05	0	0	0	0	0	0	5.58347292015634e-05	4.21496311907271e-05	5.42152344808891e-05	0	8.19157360128881e-05	0	0	0	0	0	0	0	0	0	0	0.000164059936563491	9.03628066687751e-05	0	5.51116009920088e-05	0	0	0	0	0	0	0	0.000219082046226312	0	5.49148819330038e-05	0	0.000203624516391774	5.45583501554913e-05	0	8.2904990880451e-05	0	0	0	0	0	0	0	0	0.000150562728196635	0	0	0	0	0.000185942729639271	0.000101440454453236	0	0	0	0.000206206825445922	0	0	0.000132643586682584	0.000145525103080281	0	0	0	0	0	0
Butyrivibrio	0.000225978486848052	0.000592225691827285	0.000378931413414172	0.00111331024245423	0.000760993640267435	0.000514933058702369	0.000594809504429765	4.43370502560465e-05	0.000169894665307509	9.27787227462502e-05	8.46740050804403e-05	0.000304831580551745	0.000228616218687743	0.000272420180887	0.000284272617440125	8.77911740606344e-05	0.000386272470658149	3.73399051566409e-05	0.00013707267593278	0.000274843927912364	0.000112866817155756	0.000291545189504373	0.000276383066930766	0.000632355524328122	0.000474721101352955	0.000415742793791574	0.000126721297626088	0.000350467289719626	0.000281040975774268	5.0098945417199e-05	4.7174261722804e-05	0.000137433430682013	3.23939099449304e-05	6.75493109970278e-05	8.68482760617202e-05	0.000196803904589467	0	3.09789343246592e-05	8.98593700858157e-05	4.07431551499348e-05	6.54921736852446e-05	9.1441111923921e-05	3.79204429107732e-05	5.87924040214004e-05	0.000251868021156914	2.37687773340939e-05	6.6214202946532e-05	0.000114731528223956	0	0	0.000108430468961778	0	0.000163831472025776	0.000129161419484	0.000562878183779727	0.00044173947187592	0.00392927308447937	0.00139689191548804	0.00249520153550864	0.00189274447949527	7.18803910293272e-05	0	0.00077780658542909	0.000656239746253965	0.000768083856684589	7.52388834549695e-05	0.000661339211904106	0.000110277900308778	0.000159362549800797	0	0	0	2.82175004938063e-05	0.00010478885046631	0	7.32198425773385e-05	5.49148819330038e-05	4.55736584254301e-05	0	0	0	8.2904990880451e-05	5.85428680151041e-05	0.000175484776695622	0	0	8.14730324262669e-05	6.91276095672612e-05	5.83771161704612e-05	9.72526136639922e-05	0	0	0	0	2.93780663356738e-05	5.31264941826489e-05	0.000152160681679854	0.000154758834150116	0	0	0.000103103412722961	0	0	9.94826900119379e-05	0.000291050206160563	0.000150901095110805	8.82119438972037e-05	0.000113934146063575	0.000308737264587836	0.00010239082578201	0.000433050407067383
Campylobacter	0.000135587092108831	0.000161516097771078	4.73664266767715e-05	0.000309252845126175	0	7.92204705695952e-05	0	6.65055753840697e-05	0.000135915732246007	9.27787227462502e-05	0.000254022015241321	0.000355636843977036	0.000228616218687743	0.0004903563255966	0.000142136308720063	5.85274493737563e-05	5.94265339474075e-05	0.000186699525783205	8.22436055596677e-05	0.000117790254819585	5.64334085778781e-05	0.000145772594752187	0.000184255377953844	0.000140523449850694	0.000284832660811773	0	4.22404325420292e-05	5.8411214953271e-05	0.00106795570794222	0.000175346308960196	9.43485234456081e-05	0.00020615014602302	0.000129575639779721	0.000101323966495542	0.000636887357785948	0.00011808234275368	0.000127202187877632	0.000185873605947955	0.000179718740171631	0.000774119947848761	0.000229222607898356	0.000228602779809802	0.000910090629858557	0.000235169616085602	0.00134329611283687	0.000308994105343221	0.000629034927992054	0.00143414410279945	0.0122836404243439	0.000842992623814542	0.00352399024125779	0.00801742056814807	0.00188406192829643	0.00739449126545901	0.010225620338665	0.000392657308334151	0	0.000174611489436005	0.000959692898272553	0.000630914826498423	0.000431282346175963	0.00102827763496144	0.00108892921960073	0.00213277917532539	0.00234943297338815	0.00278383868783387	0.00132267842380821	0.000827084252315836	0.000127490039840637	8.77616393874238e-05	0.00036783638637534	6.90417011875173e-05	0.000338610005925675	0.00010478885046631	0.000109541023113156	0.000219659527732015	5.49148819330038e-05	6.83604876381452e-05	0	0.000163675050466474	0	0.00037307245896203	0	4.38711941739054e-05	8.27540549486925e-05	0.000315507177788295	0	0.000207382828701783	0.000233508464681845	0.000534889375151957	0.000489328866639063	5.8799317927912e-05	0	0.000101999184006528	2.93780663356738e-05	0.000106252988365298	0.000202880908906472	0.000980139282950735	0.000788910176941283	0.00116813900854202	0.00103103412722961	0.000124610591900312	2.94724432655467e-05	6.63217933412919e-05	0.000242541838467136	2.15572993015435e-05	0.00097033138286924	0.000227868292127151	6.86082810195191e-05	0.00030717247734603	0.00329118309371211
Catenibacterium	0	0	4.73664266767715e-05	0	0	0	0	0	0	0	0	0	0	0	3.55340771800156e-05	0.000175582348121269	0.000861684742237409	0.000224039430939845	2.74145351865559e-05	0.000196317091365974	0.000395033860045147	0	0	0	0	0	0	0	0.0353830588499803	0	0	0	0	0	0	0	0.00184443172422566	0.00133209417596035	0.00211169519701667	0.00427803129074316	0.00481367476586548	0.00164594001463058	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90821635417689e-05	0	0	0	0	7.18803910293272e-05	0	5.18537723619393e-05	0	0	0	0	0	0	0	0	0	0	5.23944252331552e-05	0	0	0	0	0	0	0	0	5.85428680151041e-05	0.00171097657278231	0.00033101621979477	7.88767944470737e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.63507269243773e-05	0	0	0	0	3.3160896670646e-05	0	0	0	0	0	0	0
Citrobacter	4.51956973696104e-05	0	0.000852595680181887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85908649173955e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58347292015634e-05	8.42992623814542e-05	0.000216860937923557	0.000494902504206671	2.73052453376294e-05	0.000226032484097	0.000328345607204841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110350915912602	6.90417011875173e-05	0.00155196252715934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00262582056892779	0.00184439342040878	0.000117598635855824	0	3.3999728002176e-05	2.93780663356738e-05	0	0	0	0	3.6504344016938e-05	0	0.000996884735202492	0	0	0	0	0	0	0.0180439779081335	0.00673219679516715	0
Clostridiales	0.000497152671065715	0.000323032195542156	0.000473664266767715	0.00074220682830282	0.000543566885905311	0.000712984235126357	0.000532197977647685	0.00246070628921058	0.00112130479102956	0.00139168084119375	0.000973751058425064	0.00172737895645989	0.00130637839250139	0.001634521085322	0.00111932343117049	0.000936439189980101	0.00142623681473778	0.00156827601657892	0.00142555582970091	0.00157053673092779	0.00208803611738149	0.00267249757045675	0.00345478833663458	0.00101879501141753	0.00275338238784714	0.00360310421286031	0.000654726704401453	0.00105140186915888	0.00154572536675847	0.00105207785376118	0.00169827342202095	0.00216457653324171	0.00158730158730159	0.00131721156444204	0.00246070115508207	0.00196803904589467	0.000349806016663487	0.000340768277571252	0.000494226535471986	0.000937092568448501	0.000589429563167201	0.000411485003657644	0.00102385195859088	0.000881886060321007	0.00260263621862144	0.00090321353869557	0.0015560337692435	0.00126204681046352	0.000670016750418761	0.000547945205479452	0.00103008945513689	0.000494902504206671	0.000655325888103105	0.000548936032807001	0.000656691214409681	0.00112888976146069	0.000267904983032684	0.000174611489436005	0.00191938579654511	0.00315457413249211	0.000359401955146636	0.000171379605826907	0.000829660357791029	0.000820299682817456	0.00112953508335969	0.00105334436836957	0.000881785615872141	0.00115791795324217	0.00105179282868526	0.000263284918162271	0.000478187302287942	0.000276166804750069	0.00177770253110979	0.000576338677564707	0.00164311534669734	0.00113490755994875	0.00175727622185612	0.00123048877748661	0.00407249032783547	0.00267335915761907	0.0052710843373494	0.00534737191178909	5.85428680151041e-05	0.000263227165043432	8.27540549486925e-05	0.00157753588894147	0.00920645266416816	0.00311074243052675	0.00099241097489784	0.000583515681983953	0.00112922046147476	0.000176397953783736	0.000342172797262618	0.000203998368013056	0.000117512265342695	0.000823460659831058	0.00172448772570501	0.00041269022440031	0.000901611630790037	0.00135066072862671	0.00164965460356738	0.000623052959501558	0.00156203949307398	0.000729539726754211	0.000970167353868542	0.000452703285332414	0.00105854332676644	0.000683604876381452	0.000960515934273267	0.00191982798341269	0.00173220162826953
Clostridium	0.0141914489740577	0.0202433509206418	0.0217411898446381	0.0128649183572489	0.0110887644724683	0.0112096965855977	0.0107065710797358	0.0059189962091822	0.00954808019028202	0.00949435596103294	0.011346316680779	0.0179342579891277	0.0124759136483883	0.0186335403726708	0.00851041148461374	0.0111494791057006	0.0168177091071163	0.0185952727680072	0.0150779943526058	0.0137421963956182	0.0185665914221219	0.0621477162293489	0.06495002072873	0.041419286843492	0.0379776881082364	0.0518639135254989	0.0191771563740813	0.0311915887850467	0.0141082569838682	0.0097442448836452	0.0296726106236437	0.0456966157017695	0.0260123096857791	0.0204674412320994	0.0239701241930348	0.0192867826497678	0.0166316860650003	0.00669144981412639	0.0101990385047401	0.0123859191655802	0.00975833387910145	0.0258778346744696	0.015888665579614	0.033923217120348	0.0321551507010327	0.0588514926792166	0.0254262539314683	0.0374024782010096	0.0270798436627582	0.0489357218124341	0.035185687178097	0.00702761555973473	0.100565218578489	0.040072330394911	0.0292696655565458	0.0160498674781584	0.00660832291480621	0.0151911995809324	0.0249520153550864	0.0201892744479495	0.0102070155261645	0.0169665809768638	0.0132745657246565	0.0211090451711692	0.0135092395969819	0.0213678429012113	0.0201157343620832	0.0212284958094398	0.0116334661354582	0.00987318443108517	0.00754064592069447	0.00372825186412593	0.00770337763480911	0.0239966467567851	0.0270566327089495	0.0203551162365001	0.0343767160900604	0.077247351031104	0.0533496232946447	0.0366632113044901	0.335090361445783	0.142182059359973	0.00421508649708749	0.00987101868912872	0.0338877855014896	0.022479886417416	0.0156428222258432	0.0253698327111848	0.0281377699941623	0.00787746170678337	0.018029886701547	0.0331628153113424	0.0313088109495295	0.0301577587379301	0.0274391139575193	0.0117940817085481	0.0303306958815175	0.0472530306938354	0.0364589203200721	0.0345331094400234	0.0331992988967935	0.014392523364486	0.0137636310050103	0.0114073484547022	0.009653165170992	0.0358713460377684	0.0149078185186274	0.0193688048308078	0.0228465575794998	0.0214764757077766	0.0235579421444656
Collinsella	0.00890355238181325	0.0510390868956606	0.0314039408866995	0.0269668480950025	0.0127738218187748	0.0429771052840054	0.0301787559089628	0.0105522179609391	0.0134896364254162	0.00732951909695376	0.0148179508890771	0.0094497789971041	0.00842614063163395	0.0153644982020268	0	0	0	0	0	0	0	0.0578717201166181	0.0213275599981574	0.0114877920252942	0.0194160930453359	0.00658259423503326	0.00166849708541015	0.00864485981308411	0.00862795795627002	0	0.00325502405887348	0.00676859646108916	0.000615484288953677	0.00148608484193461	0.0171380598095128	0.0041722427772967	0.00508808751510526	0.00384138785625774	0.0101990385047401	0.00517438070404172	0.0142772938633833	0.00534930504754938	0	0	0	0	0	0	0.10787269681742	0.0152160168598525	0.0313364055299539	0.0647332475502326	0.00952953062283265	0.0983887112919371	0.0153384305079976	0.00618435260626288	0.00151812823718521	0.00419067574646412	0.00441458733205374	0.0100946372239748	0.00345025876940771	0.00976863753213368	0.00782991962665284	0.0101170294214153	0.0104820855735779	0.0179068542622827	0.0114632130063378	0.0285619761799735	0.0217689243027888	0.00794242836456185	0.0152284263959391	0.00731842032587683	0.00598211010468693	5.23944252331552e-05	0	3.66099212886692e-05	0	0	0	5.45583501554913e-05	0	0	0.000995228756256769	0.0222865666403439	0.0208126448195962	0.00623126676131882	0.00439954375101841	0.0109912899211945	0.0110332749562172	0.0074398249452954	0.00259720706139195	0	0	3.3999728002176e-05	0	0	0	0.0802682486458602	0.0346556970584921	3.6504344016938e-05	0	0.0689096573208723	0.019245505452402	0.0113741875580316	0.0108658743633277	0	0.00135258313975712	0.000227868292127151	0.011834928475867	0.0120053243229407	0.00346440325653906
Coprobacillus	0.000135587092108831	0.000323032195542156	0.000189465706707086	0.00012370113805047	0.000163070065771593	0	0.000125223053564161	0.000288190826664302	0.000985389058783554	0.000773156022885418	0.00122777307366638	0.000965300005080526	0.000751167575688298	0.0010351966873706	0.000106602231540047	0.000292637246868781	0.000118853067894815	0.000298719241253127	0.000164487211119335	0.000117790254819585	0.000338600451467269	0.00102040816326531	0.000598829978349993	0.000597224661865449	0.000617137431758842	0.000450388026607539	0.000675846920672468	0.000233644859813084	0.000843122927322804	0.000250494727085995	0.000377394093782432	0.000274866861364027	0.000129575639779721	0.000607943798973251	8.68482760617202e-05	3.93607809178934e-05	0.000190803281816447	3.09789343246592e-05	0.000449296850429078	0.000529661016949153	0.001473573907918	0.000640087783467447	0.000379204429107732	0.000529131636192604	0.00159516413399379	0.00294732838942765	0.000463499420625724	0.00057365764111978	0.000223338916806253	0.000505795574288725	0.000542152344808891	0.000395922003365337	0.000191136717363406	0.00032290354871	0.000328345607204841	0.000147246490625307	0.000267904983032684	0.00034922297887201	0.000575815738963532	0.000630914826498423	0.000287521564117309	0.000856898029134533	0.00114078299196267	0.000546866455211637	0.00131026069669724	0.000827627718004665	0.00104712041884817	0.00788486987207764	0.00854183266932271	0.000131642459081136	0.000110350915912602	0.000207125103562552	0.000169305002962838	0.000838310803730483	0.000657246138678935	0.000402709134175362	0.000494233937397035	9.11473168508602e-05	0.00162899613113419	0.000654700201865896	0.00225903614457831	0.00082904990880451	0	0.000350969553391243	0.000124131082423039	0.00110427512225903	0.000977676389115203	0.000967786533941656	0.000175131348511384	0.000291757840991977	0.000112922046147476	0.000235197271711648	0.000992301112061591	0.000271997824017408	0.000293780663356738	0.000132816235456622	0.000710083181172652	0.00180551973175135	0.00163417108080694	0.000803095568372636	0.000721723889060728	0.00043613707165109	0.000294724432655467	0.000232126276694522	0.000194033470773708	6.46718979046305e-05	0.000264635831691611	0.000341802438190726	0.000617474529175672	0.000742333486919572	0.00025983024424043
Coprococcus	0.103362559884299	0.220254118660493	0.0883857521788556	0.14862691736764	0.173234766538022	0.0998177929176899	0.0514040634880882	0.00221685251280232	0.00750934420659191	0.00519560847379001	0.0116003386960203	0.0132601737540009	0.00754433521669552	0.010351966873706	0.00149243124156066	0.00292637246868781	0.00181250928539593	0.00272581307643479	0.00145297036488746	0.00215948800502572	0.00321670428893905	0.00194363459669582	0.00152010686811921	0.00151062708589496	0.00189888440541182	0.00131651884700665	0.000506885190504351	0.0014018691588785	0.0267551008937103	0.00741464392174545	0.0294367393150297	0.0334306820133998	0.0137674117265954	0.0205349905430965	0.0331181426048693	0.0180272376603952	0.00400686891814539	0.00371747211895911	0.00732353866199398	0.0065596479791395	0.0103805095291113	0.00827542062911485	0.000720488415304691	0.000705508848256805	0.000839560070523046	0.000356531660011409	0.000993213044197981	0.000745754933455714	0.00251256281407035	0.000674394099051633	0.00254811602060179	0.000989805008413343	0.000600715397427846	0.001969711647131	0.00145410197476429	0.00211053303229606	0.000535809966065369	0.00104766893661603	0.00115163147792706	0.00252365930599369	0.000431282346175963	0.00274207369323051	0.00357791029297381	0.00470305151482008	0.00564767541679845	0.00534196072530284	0.00468448608432075	0.00104764005293339	0.000828685258964143	0.00070209311509939	0.00154491282277643	0.000966583816625242	0.000846525014814188	0.00188619930839359	0.00164311534669734	0.00106168771737141	0.00186710598572213	0.000797539022445027	0.00753410710649562	0.00321894265917399	0.00451807228915663	0.00236279224009285	0.000614700114158593	0.00438711941739054	0.0022343594836147	0.00828206341694273	0.0136059964151866	0.0201852619936403	0.0156450671336836	0.0161439338682227	0.00809274664056913	0.00211677544540483	0.00321642429426861	0.00105399156806746	0.00114574458709128	0.00725176645593157	0.0362649624670319	0.0557647665720918	0.0663248055899921	0.0257355625319413	0.0182493040519641	0.00286604361370716	0.00548187444739169	0.00858867223769731	0.00659713800630609	0.00737259636112788	0.00670410773618748	0.00421556340435228	0.0305992933347055	0.000844724312701582	0.00476355447774121
Desulfovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97132669737038e-05	0	0.000301559887052115	0	5.64334085778781e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413407110602302	0.00040272614622057	0.000853664015815249	0.00183344198174707	0.000458445215796712	0.000502926115581565	0.000682567972393918	0	0	0.00111713253470242	0.00049660652209899	0.00143414410279945	0.000725851479620324	0.0024868282402529	0.00103008945513689	0.000197961001682669	0.00199328290964694	0.003003003003003	0.000656691214409681	0.00176695788750368	0.00258974816931595	0.00506373319364414	0.00633397312859885	0.00378548895899054	0.00445658424381829	0.00137103684661525	0.00191858957739176	0.000164059936563491	0.00131026069669724	0.00105334436836957	0.00264535684761642	0	0	4.38808196937119e-05	0	0	0	0	0	0	0	0	0.00590511097536143	0.00163675050466474	0.0112951807228916	0.00273586469905488	0.000117085736030208	0	0	0.000631014355576589	0.00277008310249307	0.00152080741047975	0.000700525394045534	0	0.00101629841532729	0	0	0	0	0	0	0.00526180036110395	0.0120027048348924	0	0	0	0	0	0	0	0	0	0	0	0
